userid;venueid;utctimestamp;tpos
490;4a8ae936f964a520ce0a20e3;11/02/2014 20:04:12;23
490;4e4527e2a809d4ed1bc5055a;11/02/2014 23:47:38;24
490;4c13d753a9c220a1ec7f569d;12/02/2014 08:19:45;25
490;4b533067f964a520a29127e3;12/02/2014 09:54:54;26
490;4c17e4e7834e2d7f8b0e2880;12/02/2014 15:34:18;27
490;4b1c4939f964a520860524e3;12/02/2014 16:41:56;28
490;43695300f964a52088291fe3;12/02/2014 19:39:48;29
490;4ba83a9cf964a52054d239e3;13/02/2014 03:07:47;30
490;4e7f5b31722ebed1d1b0a0fe;13/02/2014 04:46:57;31
490;4ab8ed0ef964a520587d20e3;13/02/2014 05:50:39;32
490;4f397e3ae4b0e313d5b1429a;13/02/2014 21:28:31;33
490;4f39c3a7e4b0b6d3bb20411d;14/02/2014 00:47:07;34
490;4c6863a3607ad13a928ba82b;14/02/2014 06:12:17;35
490;4b1802c8f964a52062cb23e3;14/02/2014 09:28:43;36
490;4ae0623cf964a520f07e21e3;14/02/2014 09:57:45;37
490;4bc78fb015a7ef3b10a579da;14/02/2014 13:21:14;38
490;4e43f47db0fb71d2197b992c;14/02/2014 14:59:26;39
490;4bde119e0ee3a59311da2fb0;14/02/2014 21:33:44;40
490;4aa92abbf964a520435220e3;14/02/2014 21:50:03;41
490;4b69d51bf964a52009b72be3;15/02/2014 00:11:59;42
490;50d40dfce4b0621a67038adf;15/02/2014 07:44:40;43
490;4b5a2a8cf964a52079b128e3;15/02/2014 16:23:33;44
490;4341c600f964a5205d281fe3;15/02/2014 23:03:46;45
490;4a562063f964a5207ab41fe3;16/02/2014 03:32:05;46
490;4c7d4f43d598a093937bc262;16/02/2014 15:30:58;47
490;4f0a66eeaf24a6ba9efa6c8d;16/02/2014 22:53:03;48
490;4ba54457f964a520d3f338e3;17/02/2014 02:44:30;49
490;4b5764b8f964a5207a3528e3;17/02/2014 09:39:25;50
490;3fd66200f964a52074e91ee3;17/02/2014 09:58:17;51
490;4c1ab88ab9f876b084277946;17/02/2014 13:20:05;52
490;4be5c41f5254d13a338f60e1;17/02/2014 23:10:17;53
490;4b609774f964a52022ef29e3;18/02/2014 00:33:08;54
490;4b562377f964a520260228e3;18/02/2014 06:11:01;55
490;4a8c3a9ef964a5205c0d20e3;18/02/2014 06:24:35;56
490;4e0fdeddcc3fffc1d3a3a01d;18/02/2014 08:49:46;57
491;4d27b39755a8b60c0c4bc6c0;08/02/2014 19:44:43;0
491;4fa54792e4b0d90525821047;09/02/2014 01:04:10;1
491;4a8ca0bef964a520ba0e20e3;09/02/2014 04:19:04;2
491;50ce3d76e4b0ed436f4619f5;09/02/2014 08:43:15;3
491;4c773c1259a3236a1065c118;09/02/2014 10:53:52;4
491;4bab9ee9f964a520f8b93ae3;09/02/2014 17:23:36;5
491;4e18c44ee4cd49a7e3ed5a3d;09/02/2014 18:50:37;6
491;4a6f5920f964a520f0d51fe3;09/02/2014 19:55:02;7
491;4f8b2468e4b03a0f2702e4c1;10/02/2014 00:37:47;8
491;4bd72ade304fce72ed2a33ab;10/02/2014 03:33:39;9
491;4c7fb4372042b1f79f99c3ad;10/02/2014 06:50:48;10
491;4b7ae8cef964a52066452fe3;10/02/2014 09:12:30;11
491;4f1b1ee2e4b0a62718b91f2f;10/02/2014 12:22:38;12
491;4c5d82f217f3b713900213e6;10/02/2014 15:43:55;13
491;4c6bf59399b9236af82ce1c9;10/02/2014 17:33:53;14
491;4dae029ef7b17488f488c1ce;10/02/2014 21:00:20;15
491;4e0e6550c65ba20da2206031;11/02/2014 02:30:25;16
491;4a9c39bdf964a5207e3620e3;11/02/2014 03:14:28;17
491;4fd009a0e4b0dd066ecb0d40;11/02/2014 05:45:37;18
491;4c86ba31d92ea093abc47072;11/02/2014 10:28:18;19
491;4bbbd011e5b0d13a31986e7c;11/02/2014 13:00:47;20
491;4e38a2cfbd415d9f63d70fc0;12/02/2014 06:53:01;21
491;4c9a3b7ec0679eb09ba34dd4;12/02/2014 09:32:20;22
491;4f6c8653e4b0f577d101be87;12/02/2014 22:51:37;23
491;4c1fe01dfec3b71342c1bec6;13/02/2014 01:02:56;24
491;4f81b8cee4b04cf78a07255f;13/02/2014 02:58:04;25
491;4a4f5ec5f964a52046af1fe3;13/02/2014 06:00:10;26
491;4b1edcd2f964a520ad2024e3;13/02/2014 10:03:11;27
491;4bba389acf2fc9b6324ca102;13/02/2014 11:37:50;28
491;4ba2a65af964a5209b0c38e3;13/02/2014 15:02:23;29
491;4fc6e731e4b04822537885b1;13/02/2014 18:21:31;30
491;4ba7fa26f964a5208cc339e3;13/02/2014 21:11:48;31
491;4be80dda88ed2d7f565dcb1d;14/02/2014 10:14:11;32
491;4a7778a1f964a5209be41fe3;14/02/2014 15:01:22;33
491;4b18a905f964a5200cd523e3;14/02/2014 23:45:40;34
491;4bb01168f964a52015353ce3;15/02/2014 02:34:39;35
491;509bd7dce4b0f43d9aa9e8a0;15/02/2014 07:44:31;36
491;4a9fb39af964a520363d20e3;15/02/2014 10:23:36;37
491;4bf5b3654d5f20a11cf597fe;15/02/2014 21:17:05;38
491;4b4e69d9f964a520d2ec26e3;16/02/2014 08:55:25;39
491;4aa04654f964a520f33e20e3;16/02/2014 10:43:09;40
491;42225f00f964a520b11f1fe3;16/02/2014 17:30:32;41
491;4ba66ffef964a5205e5239e3;16/02/2014 19:01:42;42
491;4c4dbfe392b6a593e8c8c96e;16/02/2014 19:58:32;43
491;4d87f44e7139b1f7e39b98d4;17/02/2014 02:43:00;44
491;4e6284b6e4cdf1e2bf57aef7;17/02/2014 11:30:38;45
491;4bc846768b7c9c743bca37cf;17/02/2014 21:58:59;46
491;4b6c92bdf964a52011442ce3;18/02/2014 04:31:15;47
492;4c2fe3e4ed37a5936d216803;08/02/2014 10:25:26;0
492;4bf00a3b51f2c9b6091cf192;08/02/2014 14:48:49;1
492;465037ccf964a520cc461fe3;09/02/2014 05:56:51;2
492;4c84a71d51ada1cd96f63010;09/02/2014 09:45:12;3
492;4b6f0d02f964a520aed92ce3;09/02/2014 11:13:09;4
492;4eb9cdebd3e3afc036fdb678;09/02/2014 19:13:12;5
492;4f37100ae4b0571dc71eb826;09/02/2014 20:50:25;6
492;40eb3d00f964a520240a1fe3;10/02/2014 00:34:35;7
492;3fd66200f964a52019eb1ee3;10/02/2014 02:08:51;8
492;4b4631f5f964a520af1926e3;10/02/2014 05:00:26;9
492;4db4b267a86e8d27078a2474;10/02/2014 07:46:24;10
492;4f29cd06e4b0b887511582fa;10/02/2014 11:14:47;11
492;4c0fc26c98102d7f28bee506;10/02/2014 17:32:16;12
492;4a15ec55f964a520db781fe3;10/02/2014 18:01:27;13
492;4aee285ff964a52095d221e3;10/02/2014 23:20:26;14
492;4b574e89f964a520713028e3;11/02/2014 02:26:31;15
492;4d432eb79389a14385d3178f;11/02/2014 04:34:49;16
492;4bf2792677b4c92894466a1c;11/02/2014 05:38:37;17
492;4b37cf54f964a520924625e3;11/02/2014 08:40:12;18
492;4c1249f2a9c220a157a8539d;11/02/2014 12:14:32;19
492;4f1244e7e4b0958ec2290fce;11/02/2014 20:22:13;20
492;4e3ac3863151a4ae7ec5a3dd;11/02/2014 23:13:52;21
492;4b8990a6f964a5201d4232e3;12/02/2014 05:36:46;22
492;41390580f964a520dc1a1fe3;12/02/2014 08:12:12;23
492;4e67acf0bd41e96a148c25a3;12/02/2014 10:55:45;24
492;4ba6a45bf964a520726539e3;12/02/2014 22:13:14;25
492;4b587985f964a5207b5928e3;12/02/2014 23:45:55;26
492;4b72faf5f964a520a8932de3;13/02/2014 02:23:28;27
492;4c3477da66e40f479b85c98b;13/02/2014 08:48:54;28
492;4f5ac69ce4b0ea859808bc55;13/02/2014 14:46:51;29
492;4b684bc9f964a5202d702be3;13/02/2014 22:13:37;30
492;4a621e5bf964a52021c31fe3;14/02/2014 07:11:28;31
492;4b315933f964a520390525e3;14/02/2014 11:35:56;32
492;4b886770f964a5205ff531e3;14/02/2014 14:56:56;33
492;4cb1db4b1463a143f6a2a8a9;15/02/2014 05:45:00;34
492;4eeb57b62c5beea6205603d8;15/02/2014 06:30:03;35
492;4c327771ed37a593e4f26b03;15/02/2014 11:24:11;36
492;4cd08da07561236af1ef2cf3;15/02/2014 16:26:24;37
492;4be498c7d4f7c9b6ed622420;15/02/2014 19:09:26;38
492;3fd66200f964a520b4e81ee3;15/02/2014 20:15:34;39
492;4bf5b7aebfeac928420f9336;16/02/2014 05:24:38;40
492;4cb3b17ccbab236ac0b2b973;16/02/2014 10:11:45;41
492;4a5382d2f964a5205cb21fe3;16/02/2014 12:46:38;42
492;4c7321ee6b91b71319b9f820;16/02/2014 15:28:32;43
492;4b5af975f964a520f8dc28e3;16/02/2014 18:23:05;44
492;4d53594c08a7b1f76ebf3192;16/02/2014 20:29:30;45
492;4af390e7f964a520a5ee21e3;16/02/2014 23:17:59;46
492;4a7322baf964a520a5db1fe3;17/02/2014 12:12:38;47
492;4e4dcb0ebd41b76bef9333bf;17/02/2014 17:59:54;48
492;4af5d32bf964a5205dfd21e3;17/02/2014 23:47:08;49
492;4e6fa359a809952e23f4b43c;18/02/2014 03:43:25;50
493;4a9f0753f964a520483c20e3;08/02/2014 13:39:26;0
493;4dd291a87d8b4c6585eec10d;08/02/2014 15:04:53;1
493;4ecc45208b81fbfbaa2070e8;09/02/2014 03:41:28;2
493;4bf45ce4e5eba593e5911f90;09/02/2014 05:46:16;3
493;4be8754f947820a130edb4db;09/02/2014 11:19:53;4
493;4b97d19bf964a520ab1735e3;09/02/2014 16:21:48;5
493;4d978a16af3d236a09c326c7;09/02/2014 23:17:49;6
493;40fc6080f964a5201e0b1fe3;10/02/2014 05:23:36;7
493;4bf159db29692d7fae408a77;10/02/2014 06:58:29;8
493;4c631dc458810f47faeb081e;10/02/2014 09:03:26;9
493;4c9ec49b6c4795213c72820c;10/02/2014 09:23:48;10
493;4c252f63136d20a11026e361;10/02/2014 13:05:40;11
493;4e8db1ced3e3720da3f9c2a5;10/02/2014 13:48:08;12
493;4ac10f68f964a520a29520e3;10/02/2014 23:10:19;13
493;4b018b59f964a520474322e3;11/02/2014 00:58:55;14
493;4a932969f964a520061f20e3;11/02/2014 02:04:35;15
493;4a453f9cf964a520f4a71fe3;11/02/2014 05:42:04;16
493;50a7a605e4b0a916aae9b644;11/02/2014 07:50:42;17
493;4ac902a2f964a52003be20e3;11/02/2014 11:29:21;18
493;4d21fb8429292d436d6f5274;11/02/2014 22:20:52;19
493;4a36c1b9f964a520dd9d1fe3;12/02/2014 00:10:58;20
493;449f923ff964a520c5341fe3;12/02/2014 09:15:52;21
493;4c5094ae375c0f47fa378d92;12/02/2014 10:39:01;22
493;4b014ad3f964a520fd4122e3;12/02/2014 14:37:55;23
493;4b295699f964a520289d24e3;12/02/2014 21:54:46;24
493;45b3d761f964a520b1411fe3;13/02/2014 02:10:07;25
493;4fb67ff1e4b03d283455e12a;13/02/2014 03:48:08;26
493;4e445d49aeb7d02fd0ea82ee;13/02/2014 08:34:12;27
493;41d49680f964a520b21e1fe3;13/02/2014 11:16:55;28
493;4b4b842cf964a520d39e26e3;13/02/2014 11:17:31;29
493;4a92c46bf964a520a01d20e3;14/02/2014 00:54:41;30
493;4bfd4da3f7c82d7f6bf58d04;14/02/2014 11:06:13;31
493;4b394108f964a520215925e3;14/02/2014 13:04:51;32
493;4bd468fe6798ef3bf184618d;14/02/2014 19:32:37;33
493;4d80a78aab666ea8e4e208c1;14/02/2014 21:31:55;34
493;4ba93940f964a520d5153ae3;15/02/2014 01:03:18;35
493;4e703e96a8098087a0057f77;15/02/2014 02:35:56;36
493;4f46f6d3e4b06a774054f66c;15/02/2014 09:41:44;37
493;4b922740f964a520ace933e3;15/02/2014 17:40:56;38
493;4ab75551f964a520d57920e3;16/02/2014 06:41:14;39
493;4bbd0054a0a0c9b68c181b0f;16/02/2014 12:36:56;40
493;4d43017265ea6ea8cfb9af79;16/02/2014 12:52:38;41
493;4fd49f0ce4b00a1643667b63;16/02/2014 16:05:24;42
493;4e8393ce0aafbef2d786c42b;16/02/2014 21:09:37;43
493;4fe22933e4b0c9415873372d;17/02/2014 00:15:28;44
493;4bb1262ff964a520807e3ce3;17/02/2014 07:34:52;45
493;3fd66200f964a52057e91ee3;17/02/2014 13:47:33;46
493;4e8f2f9fb8f79f71ddfaaf63;17/02/2014 17:29:46;47
493;4fef5eb3e4b02af6a26752fa;17/02/2014 19:01:30;48
493;4c7f04be7fd4ef3b108394a1;17/02/2014 20:26:57;49
493;4b6e320cf964a520f0b02ce3;18/02/2014 00:50:33;50
493;4d6bb1899f4b6dcbe9fa7328;18/02/2014 05:58:30;51
494;4bf82f2a8d30d13ad74d0018;08/02/2014 12:19:44;0
494;4bf593a05efe2d7fe78c6534;08/02/2014 16:56:03;1
494;4ae350f2f964a5204e9321e3;09/02/2014 08:57:11;2
494;508c1b77e4b09f7bb964864a;09/02/2014 20:48:41;3
494;4e55ad7a18380ed867dbbfe7;09/02/2014 23:55:12;4
494;4d59bbb424466ea881857a9f;10/02/2014 05:57:03;5
494;4dcd69d722718eed7a1de35a;10/02/2014 08:49:18;6
494;4dc698631f6ef43b8a31fe84;10/02/2014 11:12:42;7
494;4a38048cf964a520a79e1fe3;10/02/2014 14:00:38;8
494;49e4c784f964a52040631fe3;10/02/2014 20:00:20;9
494;4b7c3c4bf964a52040862fe3;10/02/2014 23:51:47;10
494;4aba7b17f964a520858120e3;11/02/2014 04:17:25;11
494;4bba04e97421a593df44c340;11/02/2014 10:03:55;12
494;4e56853a8130f6bba03c49a1;11/02/2014 14:15:45;13
494;4b927d6df964a520b4fd33e3;11/02/2014 21:36:36;14
494;5042d34ee4b003e2b3c35a5c;12/02/2014 03:54:06;15
494;4e29d153fa76bbf847c75bec;12/02/2014 10:38:21;16
494;4bfaf0b7d0382d7f77ffc80a;12/02/2014 19:00:32;17
494;4f3ebcaee4b0a7d6eb337ba3;12/02/2014 21:26:49;18
494;4c9ba3adeaa5a143ced4d6e4;12/02/2014 23:05:18;19
494;4b6c7fe6f964a520043f2ce3;13/02/2014 02:13:38;20
494;4f7f1cc2e4b012f964b32731;13/02/2014 05:03:23;21
494;4e38a2cfbd415d9f63d71183;13/02/2014 09:30:24;22
494;4b7ffc10f964a520a74830e3;13/02/2014 13:40:06;23
494;4bef42675e4aa5931fd058bb;13/02/2014 16:27:12;24
494;505b8e9fe4b03cad4b044124;13/02/2014 18:46:19;25
494;4e85c3b40aaf2c22cfd9a145;13/02/2014 22:24:59;26
494;4d879fd302eb54815a696ef5;14/02/2014 02:54:07;27
494;4b25a38bf964a520dc7424e3;14/02/2014 04:33:01;28
494;428d2880f964a520b5231fe3;14/02/2014 13:36:53;29
494;4bddb6116198c9b66d5c11ff;14/02/2014 18:27:14;30
494;4aff5427f964a520613722e3;15/02/2014 02:51:08;31
494;48b831dcf964a520c2511fe3;15/02/2014 04:10:27;32
494;46ebd388f964a520d24a1fe3;15/02/2014 05:16:43;33
494;43e603adf964a520fe2e1fe3;15/02/2014 12:48:39;34
494;4e7e2b1277c8a872a291c016;16/02/2014 01:16:10;35
494;4fd0a768e4b04552ed4b3cfa;16/02/2014 05:10:12;36
494;4b242fa6f964a520356324e3;16/02/2014 09:34:40;37
494;4b03360ef964a520894d22e3;16/02/2014 15:57:08;38
494;4d308c832748b60c08e8dca0;16/02/2014 20:30:14;39
494;4a6f7bd4f964a5204bd61fe3;17/02/2014 01:06:24;40
494;4bc4687eb492d13af9f0a960;17/02/2014 08:10:57;41
494;49ef93faf964a520d0681fe3;17/02/2014 11:41:54;42
494;4b9d21d6f964a5206b9236e3;17/02/2014 16:40:09;43
494;4bd3a9b4462cb713a110df07;17/02/2014 19:09:22;44
494;4e5cba23183883e00c0c1b0a;17/02/2014 22:05:41;45
494;3fd66200f964a520fcf01ee3;17/02/2014 23:00:09;46
494;4ed520ac8231c75edde43aef;18/02/2014 06:04:04;47
495;4ce66948678aa09390f8dbea;08/02/2014 11:15:56;0
495;4bc9de44b6c49c74f31d8f91;08/02/2014 13:35:59;1
495;453f6ce3f964a520353c1fe3;08/02/2014 15:37:04;2
495;4a706e81f964a52076d71fe3;08/02/2014 21:12:40;3
495;4a82ebdaf964a5208bf91fe3;09/02/2014 12:02:58;4
495;4bd04eefb221c9b66663d3d0;09/02/2014 14:01:08;5
495;4fa5cd5fe4b094b946a531f6;09/02/2014 18:48:05;6
495;5109b337e4b02287881b6b36;10/02/2014 02:16:18;7
495;4e376a82aeb7c8fe3171c5cd;10/02/2014 09:50:12;8
495;4ce9b4fc9f776ea81d396522;10/02/2014 15:45:40;9
495;4e540e4018381367473717c8;10/02/2014 20:07:26;10
495;4eaee570722eefae85111cee;11/02/2014 10:16:35;11
495;4f8b417de4b0bae898ba18a9;11/02/2014 17:59:46;12
495;4f9889d7e4b037b56907ef11;12/02/2014 04:19:11;13
495;4b17ec7df964a520b5c923e3;12/02/2014 06:34:11;14
495;3fd66200f964a52067e41ee3;12/02/2014 07:46:57;15
495;50e261dce4b01ebc6e92c05d;12/02/2014 11:13:07;16
495;4c93b41738dd8cfa7427c262;12/02/2014 16:56:54;17
495;4c13d11677cea593a481cf60;12/02/2014 17:55:04;18
495;4e9332e25c5ce36b1941b300;12/02/2014 19:29:07;19
495;4edcd3198231efe39240ba6f;12/02/2014 22:30:54;20
495;4b8af743f964a520a68b32e3;13/02/2014 07:19:53;21
495;4ed79d414690bd08d8eb7976;13/02/2014 10:13:28;22
495;4cb0e19faef16dcb0ef8b454;13/02/2014 18:44:28;23
495;4e80ada9b634f4e1e34f87f0;13/02/2014 20:07:22;24
495;4aba3df4f964a520a18020e3;13/02/2014 23:54:31;25
495;4c5c39af7735c9b65c9f8b72;14/02/2014 00:46:55;26
495;4aff1ac5f964a520493422e3;14/02/2014 04:34:24;27
495;4eec0f6d722ea77616031adc;14/02/2014 10:44:37;28
495;4dfd08a918a8eee4fe3edd1d;14/02/2014 11:36:33;29
495;3fd66200f964a5201fe51ee3;14/02/2014 14:51:46;30
495;50003e0de4b0978e43111b52;14/02/2014 17:58:35;31
495;4b570791f964a5207f2328e3;14/02/2014 20:19:25;32
495;4c2e5ca6a0ced13a25b60e6e;15/02/2014 02:06:49;33
495;4b703706f964a520020c2de3;15/02/2014 03:58:33;34
495;4e4c48d9d164e69742ca028a;15/02/2014 05:26:37;35
495;4bc735bd14d795213be366e9;15/02/2014 12:20:52;36
495;4c7e6965b53db1f743e09f11;15/02/2014 14:16:34;37
495;4d38f278bb0d721ed81459e3;15/02/2014 15:22:33;38
495;4b4624fff964a520f91726e3;15/02/2014 21:27:29;39
495;4c5092150ef3a5930b8d947a;16/02/2014 05:57:22;40
495;4b1c4023f964a520030524e3;16/02/2014 07:45:54;41
495;4cd164607561236aa66b31f3;16/02/2014 08:22:08;42
495;4ec978c102d5888e9e345a9e;16/02/2014 09:23:40;43
495;4e66525ec65b2dc8a1434410;16/02/2014 10:03:00;44
495;4e3c69a4fa76455375aa4c83;16/02/2014 12:30:58;45
495;4eb187666da152b3a9531573;16/02/2014 20:19:48;46
495;4b197424f964a5209bdd23e3;17/02/2014 02:16:27;47
495;4b4b7a35f964a520459d26e3;17/02/2014 09:47:13;48
495;4a3020d2f964a52023991fe3;17/02/2014 10:43:39;49
495;4f58c483e4b0bdfd0f0acfed;17/02/2014 12:57:23;50
495;4daf0b7b43a1f97d91991f0d;17/02/2014 20:50:56;51
495;4e9222f52c5b7223b96be04b;17/02/2014 22:21:40;52
495;4a9c78eef964a5204e3720e3;18/02/2014 03:12:43;53
495;4e43e340887703085fd9058c;18/02/2014 07:17:28;54
496;4d52cbe87ee1a35dedf29d34;08/02/2014 16:19:18;0
496;4d0326159d33a143bc7bb278;08/02/2014 20:10:15;1
496;4ed961dae300851bf8491ad9;09/02/2014 07:08:47;2
496;4b7e01c0f964a520afde2fe3;09/02/2014 11:02:42;3
496;4b2d6a23f964a5202fd624e3;09/02/2014 20:00:24;4
496;48510cf9f964a520a5501fe3;09/02/2014 20:33:52;5
496;4f64f174e4b04d4b16167108;10/02/2014 00:19:48;6
496;4276bf00f964a5208b211fe3;10/02/2014 01:38:20;7
496;4a254e1cf964a5204e7e1fe3;10/02/2014 03:46:02;8
496;4cae432f562d224b02c00488;10/02/2014 06:19:27;9
496;4ba7be63f964a52046af39e3;10/02/2014 08:26:13;10
496;4c43cb7d74ffc92877c774cc;10/02/2014 11:23:59;11
496;4ebed4924fc6a7630f1e8ef8;10/02/2014 13:12:16;12
496;4d6d976d792bb60cbdd156be;10/02/2014 16:03:17;13
496;4d332e78c6cba35da74d287a;10/02/2014 17:18:49;14
496;4a9c9100f964a5208f3720e3;10/02/2014 22:30:24;15
496;3fd66200f964a520e2ea1ee3;11/02/2014 04:52:42;16
496;4bb50ba546d4a593de78c4c0;11/02/2014 15:00:14;17
496;439308daf964a520712b1fe3;11/02/2014 19:18:45;18
496;4d4ad0fe5129a35d7aae47ac;12/02/2014 00:03:28;19
496;4f7c86cce4b0a12a3371efc2;12/02/2014 06:19:34;20
496;4ec2947729c25ce5a3371338;12/02/2014 14:08:19;21
496;4cf950652d80a1438bff3cd8;12/02/2014 16:46:44;22
496;4e0fded98877936cb413ef98;12/02/2014 19:03:11;23
496;4c7321ee6b91b71319b9f820;13/02/2014 00:53:24;24
496;4e01f180d4c0836163dd2081;13/02/2014 06:09:13;25
496;4a47eee3f964a52057aa1fe3;13/02/2014 11:49:01;26
496;4b205a82f964a5200b3124e3;13/02/2014 14:46:48;27
496;4b622630f964a52092382ae3;13/02/2014 16:19:51;28
496;4ed10a15e5faa5ec0385bbc0;13/02/2014 18:14:27;29
496;4aed1d38f964a52023cd21e3;13/02/2014 20:10:23;30
496;4a27d1baf964a52089911fe3;13/02/2014 20:45:53;31
496;4cf950652d80a1438bff3cd8;13/02/2014 23:43:56;32
496;4b01ee51f964a5209f4622e3;14/02/2014 07:09:56;33
496;4fc5524fe4b0d678239a4950;14/02/2014 09:45:37;34
496;4bce6fa268f976b00e2a6683;14/02/2014 17:16:59;35
496;4d4458f81ed56dcb3e4fae54;15/02/2014 05:16:28;36
496;41c0d000f964a5208e1e1fe3;15/02/2014 09:58:05;37
496;40f47780f964a5209b0a1fe3;15/02/2014 15:39:10;38
496;4da07a56c41ca1434b8c49a3;15/02/2014 18:17:41;39
496;4f4813ede4b0186352adcd87;15/02/2014 21:32:42;40
496;4acbd581f964a520ecc720e3;16/02/2014 03:39:04;41
496;4eee8dea6da153687bf9fd8b;16/02/2014 08:59:21;42
496;4f3274c119836c91c7d99382;16/02/2014 10:19:57;43
496;4acf9ae7f964a520e3d420e3;16/02/2014 15:00:27;44
496;4c311481452620a1451b200f;16/02/2014 22:38:35;45
496;4bacf0b3f964a520091c3be3;16/02/2014 23:22:15;46
496;4bc52a4441cb76b0b3183e6f;17/02/2014 01:22:14;47
496;4bb6a644941ad13a8ad01fe3;17/02/2014 04:48:17;48
496;4f7af17ee4b07aaa5ce3bf0b;17/02/2014 12:25:10;49
496;4eceeec06da162f1bcc81efd;17/02/2014 16:40:02;50
496;4f03f2a50e0149a030b892c7;17/02/2014 21:49:58;51
496;4e4fba4fb61cf637a4f89afe;18/02/2014 07:09:13;52
496;4cac82102776b60c171c520d;18/02/2014 09:05:26;53
497;4dc6cdd5fa76d685ce02a680;08/02/2014 10:42:46;0
497;4e656ab1091afcffda03dca4;08/02/2014 12:50:23;1
497;4b69f7e5f964a520d6be2be3;08/02/2014 17:06:47;2
497;43713c00f964a520ff291fe3;08/02/2014 18:48:09;3
497;4ae20653f964a520e48921e3;08/02/2014 19:37:49;4
497;4f4a4caae4b0ef2847aed4ee;08/02/2014 21:42:20;5
497;4e4574fc2fb6c364c31cf0c4;09/02/2014 00:22:00;6
497;4f32105719833175d60ce912;09/02/2014 06:04:26;7
497;4c684d7473851b8dd845ba39;09/02/2014 09:47:20;8
497;4e0d559c1838f62321ba42d2;09/02/2014 14:02:36;9
497;4abd5026f964a520ac8920e3;09/02/2014 14:33:20;10
497;3fd66200f964a520eee81ee3;09/02/2014 16:09:27;11
497;4ed255c1d3e3521ce7f4f66a;09/02/2014 19:20:37;12
497;4b75a1f4f964a5207e182ee3;10/02/2014 05:53:41;13
497;4bb9f65098c7ef3b79813202;10/02/2014 12:40:03;14
497;4aeb3f58f964a5201ac021e3;10/02/2014 18:39:39;15
497;4c5d7d4285a1e21e0f755911;11/02/2014 06:48:52;16
497;4bf6d5e45317a593f1e8fc7e;11/02/2014 09:21:22;17
497;4bf2c9c86991c9b6b87e29e9;11/02/2014 12:37:15;18
497;4c38dea93849c928914ac0b1;11/02/2014 18:57:36;19
497;4beac054f90e9c745f73e3ed;11/02/2014 23:49:21;20
497;4cfd1a620df3236a2b6202aa;12/02/2014 03:32:20;21
497;4c56d68f738e9c749a346d21;12/02/2014 09:37:09;22
497;4bd96e23cc5b9521b14df24f;12/02/2014 14:35:10;23
497;410c3280f964a520b80b1fe3;12/02/2014 22:28:30;24
497;4be35d6ed27a20a19c13925b;12/02/2014 23:07:58;25
497;4a6ddd8cf964a5202fd31fe3;13/02/2014 01:11:33;26
497;4e87991f02d55a682739cf76;13/02/2014 06:31:27;27
497;4f1db21fe4b0065cbd1cdd74;13/02/2014 09:07:24;28
497;4bf99bb15317a5932493017f;13/02/2014 14:25:37;29
497;4e87af4d5c5c9a0ba0e0b67c;13/02/2014 19:27:59;30
497;4fff3eb3e4b0625c78a3d5b9;13/02/2014 23:53:31;31
497;4cc307a71e596dcb6e43c767;14/02/2014 10:12:58;32
497;4fae6373e4b021a2c005d916;14/02/2014 12:55:36;33
497;46869096f964a52048481fe3;14/02/2014 14:44:59;34
497;4ccc404697d0224bf6af5eb8;14/02/2014 18:04:36;35
497;4d754930170ab1f747b2ff94;14/02/2014 23:52:57;36
497;4de9885ffa76cc1b8acdf43f;15/02/2014 02:52:57;37
497;4c4f01ba1b8e1b8d82d21928;15/02/2014 05:52:51;38
497;5001eb1ee4b07d578d34ae6e;15/02/2014 10:50:19;39
497;4bb781d2b35776b0d5adc701;15/02/2014 13:56:21;40
497;4b1c4e40f964a520cb0524e3;15/02/2014 18:02:39;41
497;4b608009f964a520fde929e3;16/02/2014 00:11:13;42
497;50807719e4b00dc4a0a0686d;16/02/2014 04:06:22;43
497;4b5b75aaf964a520a5ff28e3;16/02/2014 07:24:49;44
497;4d40c3efb7c259419a73bbdb;16/02/2014 09:34:40;45
497;4ff79cd9e4b0fecb25f2e6e6;16/02/2014 15:13:17;46
497;4be1910358102d7faed64156;16/02/2014 18:29:00;47
497;4bb61ca56edc76b0be67301c;16/02/2014 22:36:46;48
497;4c002d32ca1920a1eefaed81;17/02/2014 04:11:57;49
497;43237380f964a520a8271fe3;17/02/2014 05:16:37;50
497;4ac8f595f964a52099bd20e3;17/02/2014 08:46:50;51
497;4e56b255ae60220987ba047a;17/02/2014 11:27:49;52
497;4bb0aa94f964a5206d533ce3;17/02/2014 14:33:35;53
497;4c0983c2340720a156f08493;17/02/2014 18:01:03;54
497;5097d663e4b052b2ca678163;17/02/2014 20:58:13;55
497;4bf0a98eb315c9b6d24b93ff;18/02/2014 06:04:07;56
497;4d69fb79a9702c0f1cbe27be;18/02/2014 08:05:19;57
498;4b00400cf964a520f93b22e3;08/02/2014 15:46:13;0
498;4e3b1b8a45dd68e3271a3f58;08/02/2014 20:33:27;1
498;4fcfd01ee4b032c58d52de9d;09/02/2014 02:45:57;2
498;4c2cace8d1a10f47f1c9f964;09/02/2014 07:30:46;3
498;50c02b2ae4b08c1f63dcce54;09/02/2014 10:02:40;4
498;4a4f5ec5f964a52046af1fe3;09/02/2014 17:07:00;5
498;4a303a66f964a52036991fe3;09/02/2014 19:23:45;6
